SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlyCharges,ChargeEvolution,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-3 Years,TenureGroup_3-4 Years,TenureGroup_4-5 Years,TenureGroup_5+ Years
0,0,1,3,1,0,20.2,50.6,0,7,16.866666666666667,3.333333333333332,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,0,3,1,0,19.95,58.0,0,7,19.333333333333332,0.6166666666666671,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,0,52,1,1,104.2,5568.35,1,7,107.08365384615385,-2.883653846153848,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,1,0,42,1,1,50.25,2203.65,1,3,52.46785714285714,-2.2178571428571416,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1,1,50,1,1,20.35,938.95,0,7,18.779,1.5710000000000015,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
1,1,0,23,1,1,90.0,2024.1,0,5,88.00434782608696,1.9956521739130437,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,1,1,67,0,0,54.2,3623.95,0,7,54.08880597014925,0.11119402985075055,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,25,1,1,99.5,2369.05,1,6,94.762,4.7379999999999995,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1,1,0,39,1,0,99.1,3877.95,0,6,99.43461538461538,-0.33461538461538964,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
0,0,0,69,1,1,66.9,4577.9,0,6,66.3463768115942,0.5536231884058083,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,0,0,1,0,0,25.85,25.85,0,2,25.85,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,32,1,0,91.05,2871.5,0,4,89.734375,1.3156249999999972,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,0,0,9,1,0,71.0,672.55,1,2,74.72777777777777,-3.7277777777777743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,16,1,1,93.2,1573.7,1,5,98.35625,-5.15625,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,1,1,60,1,1,20.95,1270.55,0,7,21.175833333333333,-0.225833333333334,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
0,1,1,72,1,1,109.2,7711.45,0,8,107.10347222222222,2.09652777777778,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,0,5,1,0,19.35,126.05,1,7,25.21,-5.859999999999999,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,26,1,1,85.8,2193.65,0,4,84.37115384615385,1.4288461538461519,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,3,1,0,19.85,64.55,1,7,21.516666666666666,-1.6666666666666643,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,2,1,1,19.65,31.2,0,7,15.6,4.049999999999999,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0,1,2,1,0,20.5,38.25,0,7,19.125,1.375,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,0,36,1,1,89.65,3348.1,0,8,93.00277777777778,-3.3527777777777743,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False
0,0,0,7,1,0,74.35,533.6,0,3,76.22857142857143,-1.8785714285714334,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,60,0,1,49.45,2907.55,0,5,48.45916666666667,0.9908333333333346,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False
0,1,0,19,1,1,89.1,1620.8,0,5,85.30526315789473,3.794736842105266,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,1,0,45,1,0,75.15,3480.35,0,7,77.3411111111111,-2.1911111111110984,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False
1,0,0,4,1,1,70.65,293.85,0,2,73.4625,-2.8125,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,31,1,1,104.2,3243.45,1,7,104.62741935483871,-0.42741935483870463,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,1,1,47,1,0,90.05,4137.2,0,5,88.02553191489362,2.0244680851063777,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0,0,1,1,1,79.25,79.25,1,3,79.25,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,1,1,1,44.9,44.9,1,2,44.9,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,1,0,19.4,19.4,0,7,19.4,0.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,1,59,1,1,88.75,5348.65,0,5,90.65508474576271,-1.9050847457627071,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,1,0,10,1,1,70.1,659.65,1,2,65.965,4.134999999999991,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,35,1,0,91.0,3180.5,0,5,90.87142857142857,0.12857142857143344,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,0,4,0,1,29.65,118.5,1,3,29.625,0.02499999999999858,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,32,1,1,90.8,3023.85,0,5,94.4953125,-3.6953125,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False
0,0,0,43,1,1,77.85,3365.85,1,4,78.27558139534884,-0.42558139534884276,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0,0,4,1,0,54.3,195.3,1,3,48.825,5.474999999999994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,1,0,54,1,1,18.95,1031.1,0,7,19.09444444444444,-0.14444444444444215,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1,0,0,11,1,1,95.15,997.65,1,5,90.69545454545454,4.4545454545454675,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,66,1,1,102.4,6471.85,0,6,98.05833333333334,4.341666666666669,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,61,1,1,99.9,6241.35,0,6,102.31721311475411,-2.417213114754105,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,1,1,72,1,0,88.7,6501.35,0,9,90.29652777777778,-1.59652777777778,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,1,1,44,0,1,54.3,2317.1,0,6,52.66136363636363,1.6386363636363654,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False
0,0,0,41,1,1,55.7,2237.55,0,4,54.57439024390244,1.1256097560975604,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,50,1,1,103.95,5231.3,0,7,104.626,-0.6760000000000019,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False
0,1,0,47,1,1,110.85,5275.8,1,8,112.25106382978724,-1.4010638297872475,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False
0,1,1,8,1,0,20.15,165.5,0,7,20.6875,-0.5375000000000014,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
0,0,0,18,1,0,20.05,358.5,0,7,19.916666666666668,0.13333333333333286,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1,1,72,1,1,91.95,6614.9,0,9,91.8736111111111,0.07638888888889994,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,1,1,0,80.5,80.5,1,3,80.5,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,0,0,42,1,0,55.65,2421.75,0,4,57.660714285714285,-2.010714285714286,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0,0,18,1,1,74.7,1294.6,0,3,71.92222222222222,2.7777777777777857,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,1,13,1,1,104.15,1299.1,0,7,99.93076923076923,4.2192307692307764,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False
0,1,1,68,1,1,83.65,5733.4,0,5,84.31470588235294,-0.6647058823529335,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,4,1,1,72.2,305.55,1,3,76.3875,-4.1875,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,69,1,1,110.05,7430.75,0,8,107.69202898550725,2.3579710144927475,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,17,1,0,51.5,900.5,1,3,52.970588235294116,-1.470588235294116,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1,1,25,1,0,25.5,630.6,0,8,25.224,0.2759999999999998,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
1,0,0,43,1,1,89.55,3856.75,1,4,89.69186046511628,-0.14186046511628092,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,1,1,59,1,0,19.5,1222.65,0,7,20.722881355932206,-1.2228813559322056,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
1,0,0,5,1,0,80.7,374.8,0,4,74.96000000000001,5.739999999999995,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,21,1,0,77.5,1625.0,1,7,77.38095238095238,0.1190476190476204,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False
0,1,1,69,1,1,105.1,7234.8,0,8,104.85217391304349,0.24782608695650765,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0,0,0,13,0,1,25.15,331.85,0,2,25.52692307692308,-0.3769230769230809,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,42,1,1,95.25,3959.35,1,6,94.2702380952381,0.9797619047619008,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,52,1,1,95.65,5088.4,0,6,97.85384615384615,-2.2038461538461434,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,0,0,46,1,0,85.0,3969.4,1,4,86.29130434782608,-1.2913043478260846,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,1,0,61,1,1,80.8,4860.85,0,8,79.68606557377049,1.1139344262295054,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,29,0,1,24.85,788.05,0,2,27.17413793103448,-2.3241379310344783,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,1,25,1,1,54.75,1266.35,0,4,50.653999999999996,4.096000000000004,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,1,5,1,1,85.75,470.95,1,4,94.19,-8.439999999999998,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,15,0,0,50.75,688.2,0,5,45.88,4.869999999999997,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False
0,1,1,19,1,0,20.15,387.7,0,7,20.405263157894737,-0.2552631578947384,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
0,0,0,44,1,0,20.05,845.25,0,7,19.210227272727273,0.8397727272727273,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
1,0,0,6,1,1,98.25,560.6,1,6,93.43333333333334,4.816666666666663,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,1,58,1,0,71.6,4230.25,0,7,72.9353448275862,-1.335344827586212,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0,1,1,62,1,1,81.45,4983.05,0,4,80.37177419354839,1.0782258064516128,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,1,70,0,1,58.4,4113.15,0,7,58.75928571428571,-0.3592857142857113,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True
1,0,0,1,0,1,25.7,25.7,1,2,25.7,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,10,0,0,53.7,521.0,0,7,52.1,1.6000000000000014,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False
0,0,0,26,1,1,19.6,471.85,0,7,18.148076923076925,1.4519230769230766,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,66,1,0,89.4,5976.9,0,5,90.5590909090909,-1.1590909090908923,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,1,1,7,1,1,69.0,506.9,1,2,72.41428571428571,-3.414285714285711,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,51,1,0,84.2,4299.75,0,5,84.30882352941177,-0.10882352941176521,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,1,1,72,1,1,106.1,7548.6,0,8,104.84166666666667,1.2583333333333258,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,0,0,65,1,0,25.75,1654.75,0,8,25.45769230769231,0.29230769230769127,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
0,0,0,2,1,0,46.05,80.35,1,2,40.175,5.875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,70,1,0,64.95,4551.5,0,6,65.02142857142857,-0.0714285714285694,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,72,1,1,85.45,6227.5,0,8,86.49305555555556,-1.0430555555555543,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,1,1,1,1,0,20.05,20.05,0,7,20.05,0.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,1,0,1,1,1,76.4,76.4,1,3,76.4,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,5,1,1,100.5,514.0,1,6,102.8,-2.299999999999997,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,3,1,0,20.7,57.5,0,7,19.166666666666668,1.5333333333333314,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,58,1,1,25.3,1474.35,0,8,25.419827586206896,-0.11982758620689538,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False
1,1,1,22,0,0,40.05,880.2,1,4,40.00909090909091,0.04090909090908923,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1,1,0,33,1,1,100.6,3270.25,0,6,99.09848484848484,1.5015151515151501,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,1,1,0,69.95,69.95,1,2,69.95,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,0,54,1,0,74.0,3919.15,0,3,72.57685185185186,1.4231481481481438,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,72,1,1,99.4,7285.7,0,6,101.19027777777778,-1.7902777777777743,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1,1,93.3,93.3,1,5,93.3,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,3,1,1,49.15,169.05,1,3,56.35,-7.200000000000003,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,1,72,1,0,107.45,7658.3,0,8,106.36527777777778,1.0847222222222257,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
0,1,1,72,1,1,83.6,5959.3,0,8,82.76805555555556,0.8319444444444315,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
1,1,0,54,1,1,99.05,5295.7,0,6,98.06851851851852,0.981481481481481,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0,1,0,59,1,1,80.1,4693.2,0,7,79.5457627118644,0.5542372881355959,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False
0,0,0,54,1,1,65.3,3512.9,0,5,65.0537037037037,0.24629629629629335,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0,0,60,1,1,89.55,5231.2,0,5,87.18666666666667,2.3633333333333297,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,1,0,60,0,0,60.8,3603.45,0,7,60.0575,0.7424999999999997,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
0,0,0,3,1,0,74.5,217.45,0,3,72.48333333333333,2.0166666666666657,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,69,1,0,99.15,6875.35,0,6,99.64275362318841,-0.4927536231884062,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,1,1,0,19.25,19.25,0,7,19.25,0.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0,1,1,50,0,1,39.45,2021.35,0,4,40.427,-0.9769999999999968,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,56,0,1,44.85,2564.95,0,4,45.802678571428565,-0.9526785714285637,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0,1,0,60,1,1,97.2,5611.75,0,6,93.52916666666667,3.6708333333333343,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,1,0,69,1,1,110.55,7610.1,0,8,110.2913043478261,0.25869565217389834,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,True
0,0,0,1,0,0,35.05,35.05,1,3,35.05,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,0,0,1,1,1,73.0,73.0,1,3,73.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,1,0,3,1,1,19.9,45.75,0,7,15.25,4.649999999999999,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,60,1,0,76.95,4543.95,0,6,75.7325,1.2175000000000011,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0,0,13,0,0,35.4,450.4,0,4,34.646153846153844,0.7538461538461547,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False
0,1,1,62,1,0,20.45,1297.35,0,7,20.924999999999997,-0.47499999999999787,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0,0,0,45,1,0,96.75,4442.75,0,6,98.72777777777777,-1.9777777777777743,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0,0,0,25,0,0,54.2,1423.15,0,6,56.926,-2.725999999999999,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
0,0,0,44,1,0,100.1,4378.35,0,6,99.50795454545455,0.5920454545454419,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,0,0,2,1,1,45.25,74.2,0,2,37.1,8.149999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,33,1,1,83.85,2716.3,1,5,82.31212121212121,1.5378787878787818,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,1,1,1,70.1,70.1,1,2,70.1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,22,1,0,20.85,450.65,0,7,20.48409090909091,0.36590909090909207,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,35,0,1,33.45,1175.85,0,4,33.59571428571428,-0.14571428571427703,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0,1,1,29,1,0,20.2,558.8,0,7,19.268965517241377,0.9310344827586228,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
1,1,0,27,1,1,85.9,2220.1,0,5,82.22592592592592,3.6740740740740847,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0,1,54,1,1,61.0,3283.05,0,5,60.797222222222224,0.20277777777777573,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,0,0,2,1,1,70.65,142.35,1,2,71.175,-0.5249999999999915,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,57,1,1,86.9,4939.25,0,4,86.65350877192982,0.24649122807018387,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,62,1,0,69.4,4237.5,0,7,68.34677419354838,1.0532258064516213,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,15,1,0,20.35,335.95,0,7,22.396666666666665,-2.0466666666666633,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0,2,1,0,20.35,33.2,1,7,16.6,3.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,70,1,1,104.3,7188.5,0,7,102.69285714285714,1.6071428571428612,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,1,1,21,1,1,44.95,926.25,0,2,44.107142857142854,0.8428571428571487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,1,23,1,1,49.45,1119.35,0,3,48.667391304347824,0.7826086956521792,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0,0,6,1,0,20.6,116.6,0,7,19.433333333333334,1.1666666666666679,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,1,1,4,1,0,19.55,68.8,0,7,17.2,2.3500000000000014,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False
